game_id,plate_appearance_id,pitch_number,game_date,season,game_type,pitching_team,batting_team,pitcher_id,pitcher_hand,pitcher_pitch_count_before,pitcher_days_rest,pitcher_times_through_order,pitcher_season_whiff_rate_before,pitcher_rolling_whiff_rate_before,pitcher_pitch_type_use_before,pitcher_batter_pa_before,batter_id,batter_side,batter_pa_before,batter_season_woba_before,batter_rolling_woba_before,batter_pitch_type_whiff_rate_before,batter_zone_swing_rate_before,batter_chase_rate_before,batter_contact_rate_before,expected_release_speed,expected_break_x,expected_break_z,expected_spin_rate,expected_extension,intended_plate_x,intended_plate_z,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_result_1,previous_speed_1,speed_change_from_previous,break_x_change_from_previous,break_z_change_from_previous,location_x_change_from_previous,location_z_change_from_previous,balls,strikes,outs,inning,inning_half,score_difference,runner_on_first,runner_on_second,runner_on_third,leverage_index_before,ballpark_id,park_run_factor_before,park_home_run_factor_before,park_altitude_feet,roof_state,temperature_f,wind_speed_mph,wind_direction,catcher_id,catcher_framing_rate_before,defense_alignment,defense_quality_before,pitch_name,description,release_speed,break_x,break_z,spin_rate,plate_x,plate_z,exit_velocity,plate_appearance_result,game_result
G2025-0546,PA006561,3,2025-04-07,2025,regular season,MIL,STL,P200,left,22,4,1,0.238,0.2497,0.24,10,B100,right,226,0.322,0.314,0.224,0.6591,0.25,0.746,85,6.8,1.8,2530,6.22,0.594,2.1123,four-seam fastball,changeup,,ball,94.6242,9.6242,11.6607,-13.8565,1.293,-0.3938,1,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,slider,swinging strike,86.1331,6.7898,1.8472,2468,0.5296,2.4436,,field out,win
G2025-0546,PA006562,1,2025-04-07,2025,regular season,MIL,STL,P200,left,22,4,1,0.238,0.2407,0.24,10,B100,right,226,0.322,0.3216,0.224,0.6168,0.25,0.746,85,6.8,1.8,2530,6.22,0.7013,2.4751,,,,,,0,0,0,0,0,0,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,changeup,called strike,82.0652,9.6632,4.5475,1733,-0.6342,1.9131,,field out,win
G2025-0546,PA006562,2,2025-04-07,2025,regular season,MIL,STL,P200,left,22,4,1,0.238,0.2407,0.24,10,B100,right,226,0.322,0.3216,0.224,0.6168,0.25,0.746,85,6.8,1.8,2530,6.22,0.7013,2.4751,changeup,,,called strike,82.0652,0,0,0,0,0,0,1,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,curveball,ball,78.1002,7.7698,-5.4236,2592,0.3659,2.3451,,field out,win
G2025-0546,PA006562,3,2025-04-07,2025,regular season,MIL,STL,P200,left,22,4,1,0.238,0.2407,0.24,10,B100,right,226,0.322,0.3216,0.224,0.6168,0.25,0.746,85,6.8,1.8,2530,6.22,0.7013,2.4751,curveball,changeup,,ball,78.1002,-6.8998,-0.7698,6.9236,0.3354,0.13,1,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,slider,hit into play,84.0382,6.6635,2.0925,2387,0.4963,2.004,94.5,field out,win
G2025-0546,PA006563,1,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2498,0.24,11,B100,right,226,0.322,0.2859,0.224,0.6143,0.25,0.746,85,6.8,1.8,2530,6.22,0.4262,2.4301,,,,,,0,0,0,0,0,0,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,changeup,called strike,83.9101,9.064,4.5218,1725,0.3235,1.965,,field out,win
G2025-0546,PA006563,2,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2498,0.24,11,B100,right,226,0.322,0.2859,0.224,0.6143,0.25,0.746,85,6.8,1.8,2530,6.22,0.4262,2.4301,changeup,,,called strike,83.9101,0,0,0,0,0,0,1,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,four-seam fastball,ball,95.865,-3.6571,14.4476,2433,-0.0151,2.8068,,field out,win
G2025-0546,PA006563,3,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2498,0.24,11,B100,right,226,0.322,0.2859,0.224,0.6143,0.25,0.746,85,6.8,1.8,2530,6.22,0.4262,2.4301,four-seam fastball,changeup,,ball,95.865,10.865,10.6571,-12.9476,0.4413,-0.3767,1,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,slider,hit into play,84.4447,6.5831,2.4966,2547,0.5011,1.6062,86.3,field out,win
G2025-0546,PA006564,1,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2489,0.24,11,B100,right,226,0.322,0.3007,0.224,0.6044,0.25,0.746,85,6.8,1.8,2530,6.22,0.4159,2.3605,,,,,,0,0,0,0,0,0,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,changeup,called strike,83.5476,10.9565,5.5577,1848,-0.0022,2.1072,,field out,win
G2025-0546,PA006564,2,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2489,0.24,11,B100,right,226,0.322,0.3007,0.224,0.6044,0.25,0.746,85,6.8,1.8,2530,6.22,0.4159,2.3605,changeup,,,called strike,83.5476,0,0,0,0,0,0,1,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,curveball,ball,79.8187,8.2752,-5.9833,2605,-0.3564,2.7048,,field out,win
G2025-0546,PA006564,3,2025-04-07,2025,regular season,MIL,STL,P200,left,29,4,1,0.238,0.2489,0.24,11,B100,right,226,0.322,0.3007,0.224,0.6044,0.25,0.746,85,6.8,1.8,2530,6.22,0.4159,2.3605,curveball,changeup,,ball,79.8187,-5.1813,-1.2752,7.4833,0.7723,-0.3443,1,0,0,7,top,-3,true,false,true,1.42,Wrigley Field,0.96,0.94,600,open,64,3,out,C3,-0.01,standard,-0.02,slider,hit into play,85.6438,6.7168,0.8017,2447,-0.0852,2.3192,94.8,field out,win
G2025-0547,PA006565,1,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2261,0.24,12,B100,right,227,0.322,0.3133,0.224,0.6277,0.25,0.746,85,6.8,1.8,2530,6.22,0.5555,2.1315,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.137,10.7176,5.3641,1880,-0.2925,2.7188,,field out,loss
G2025-0547,PA006565,2,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2261,0.24,12,B100,right,227,0.322,0.3133,0.224,0.6277,0.25,0.746,85,6.8,1.8,2530,6.22,0.5555,2.1315,changeup,,,called strike,82.137,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,95.9304,-4.7341,14.8714,2336,0.7013,2.6146,,field out,loss
G2025-0547,PA006565,3,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2261,0.24,12,B100,right,227,0.322,0.3133,0.224,0.6277,0.25,0.746,85,6.8,1.8,2530,6.22,0.5555,2.1315,four-seam fastball,changeup,,ball,95.9304,10.9304,11.7341,-13.3714,-0.1458,-0.4831,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,foul,84.5272,6.5768,1.3586,2547,0.1544,2.4514,,field out,loss
G2025-0547,PA006566,1,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2285,0.24,12,B100,right,227,0.322,0.2757,0.224,0.6109,0.25,0.746,85,6.8,1.8,2530,6.22,0.3087,1.9016,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,83.8143,10.0644,4.5616,1864,0.7323,2.2134,,field out,loss
G2025-0547,PA006566,2,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2285,0.24,12,B100,right,227,0.322,0.2757,0.224,0.6109,0.25,0.746,85,6.8,1.8,2530,6.22,0.3087,1.9016,changeup,,,called strike,83.8143,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,79.5869,7.7459,-5.7569,2717,-0.1121,2.6089,,field out,loss
G2025-0547,PA006566,3,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2285,0.24,12,B100,right,227,0.322,0.2757,0.224,0.6109,0.25,0.746,85,6.8,1.8,2530,6.22,0.3087,1.9016,curveball,changeup,,ball,79.5869,-5.4131,-0.7459,7.2569,0.4208,-0.7073,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,foul,86.1115,7.7326,1.2708,2412,0.2703,2.4837,,field out,loss
G2025-0547,PA006567,1,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2479,0.24,13,B100,right,227,0.322,0.3179,0.224,0.6459,0.25,0.746,85,6.8,1.8,2530,6.22,0.4407,2.3709,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.6178,10.2362,4.6297,1807,0.2446,3.1414,,field out,loss
G2025-0547,PA006567,2,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2479,0.24,13,B100,right,227,0.322,0.3179,0.224,0.6459,0.25,0.746,85,6.8,1.8,2530,6.22,0.4407,2.3709,changeup,,,called strike,82.6178,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,95.5161,-4.2072,15.8325,2397,0.3783,2.3627,,field out,loss
G2025-0547,PA006567,3,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2479,0.24,13,B100,right,227,0.322,0.3179,0.224,0.6459,0.25,0.746,85,6.8,1.8,2530,6.22,0.4407,2.3709,four-seam fastball,changeup,,ball,95.5161,10.5161,11.2072,-14.3325,0.0624,0.0082,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,swinging strike,85.3471,6.4225,0.9623,2446,0.3513,1.8337,,field out,loss
G2025-0547,PA006568,1,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2459,0.24,13,B100,right,227,0.322,0.2868,0.224,0.6233,0.25,0.746,85,6.8,1.8,2530,6.22,0.4404,2.3998,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.3054,9.0311,5.9048,1884,0.1543,3.0361,,field out,loss
G2025-0547,PA006568,2,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2459,0.24,13,B100,right,227,0.322,0.2868,0.224,0.6233,0.25,0.746,85,6.8,1.8,2530,6.22,0.4404,2.3998,changeup,,,called strike,82.3054,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,78.8835,7.2427,-5.9221,2703,-0.496,3.2556,,field out,loss
G2025-0547,PA006568,3,2025-05-08,2025,regular season,MIL,STL,P200,left,44,5,2,0.238,0.2459,0.24,13,B100,right,227,0.322,0.2868,0.224,0.6233,0.25,0.746,85,6.8,1.8,2530,6.22,0.4404,2.3998,curveball,changeup,,ball,78.8835,-6.1165,-0.2427,7.4221,0.9364,-0.8558,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,foul,85.7293,6.0554,1.5817,2540,0.8824,2.3704,,field out,loss
G2025-0547,PA006569,1,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2321,0.24,14,B100,right,227,0.322,0.3031,0.224,0.6158,0.25,0.746,85,6.8,1.8,2530,6.22,0.2464,1.8471,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,83.942,10.1857,4.1213,1885,0.3251,2.1207,,field out,loss
G2025-0547,PA006569,2,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2321,0.24,14,B100,right,227,0.322,0.3031,0.224,0.6158,0.25,0.746,85,6.8,1.8,2530,6.22,0.2464,1.8471,changeup,,,called strike,83.942,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,94.0968,-3.5302,14.6775,2279,-0.8163,3.0129,,field out,loss
G2025-0547,PA006569,3,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2321,0.24,14,B100,right,227,0.322,0.3031,0.224,0.6158,0.25,0.746,85,6.8,1.8,2530,6.22,0.2464,1.8471,four-seam fastball,changeup,,ball,94.0968,9.0968,10.5302,-13.1775,1.0627,-1.1658,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,hit into play,85.5991,7.0464,0.891,2490,0.1711,1.6205,82.2,field out,loss
G2025-0547,PA006570,1,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2326,0.24,14,B100,right,227,0.322,0.2733,0.224,0.6129,0.25,0.746,85,6.8,1.8,2530,6.22,0.2787,2.1169,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,83.3773,9.4098,5.8591,1789,0.1391,2.8003,,field out,loss
G2025-0547,PA006570,2,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2326,0.24,14,B100,right,227,0.322,0.2733,0.224,0.6129,0.25,0.746,85,6.8,1.8,2530,6.22,0.2787,2.1169,changeup,,,called strike,83.3773,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,78.4104,7.7413,-5.706,2736,0.2704,3.0692,,field out,loss
G2025-0547,PA006570,3,2025-05-08,2025,regular season,MIL,STL,P200,left,51,5,2,0.238,0.2326,0.24,14,B100,right,227,0.322,0.2733,0.224,0.6129,0.25,0.746,85,6.8,1.8,2530,6.22,0.2787,2.1169,curveball,changeup,,ball,78.4104,-6.5896,-0.7413,7.206,0.0083,-0.9523,1,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,swinging strike,84.0307,7.8708,1.8686,2372,0.7824,2.5774,,field out,loss
G2025-0547,PA006571,1,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2456,0.24,10,B100,right,227,0.322,0.2847,0.224,0.6312,0.25,0.746,85,6.8,1.8,2530,6.22,0.666,2.3571,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.5984,10.817,5.6043,1761,-0.4767,3.127,,field out,loss
G2025-0547,PA006571,2,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2456,0.24,10,B100,right,227,0.322,0.2847,0.224,0.6312,0.25,0.746,85,6.8,1.8,2530,6.22,0.666,2.3571,changeup,,,called strike,82.5984,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,95.5962,-3.7983,15.8487,2432,-0.7484,2.5433,,field out,loss
G2025-0547,PA006571,3,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2456,0.24,10,B100,right,227,0.322,0.2847,0.224,0.6312,0.25,0.746,85,6.8,1.8,2530,6.22,0.666,2.3571,four-seam fastball,changeup,,ball,95.5962,10.5962,10.7983,-14.3487,1.4144,-0.1862,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,hit into play,84.8748,6.4486,1.4186,2585,0.1771,1.668,88.5,field out,loss
G2025-0547,PA006572,1,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2405,0.24,10,B100,right,227,0.322,0.312,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.794,2.3122,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,83.9589,9.0766,5.3394,1804,0.3924,2.2674,,field out,loss
G2025-0547,PA006572,2,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2405,0.24,10,B100,right,227,0.322,0.312,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.794,2.3122,changeup,,,called strike,83.9589,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,79.0584,7.1082,-5.2862,2732,0.0091,3.2841,,field out,loss
G2025-0547,PA006572,3,2025-05-08,2025,regular season,MIL,STL,P200,left,23,5,2,0.238,0.2405,0.24,10,B100,right,227,0.322,0.312,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.794,2.3122,curveball,changeup,,ball,79.0584,-5.9416,-0.1082,6.7862,0.7849,-0.9719,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,hit into play,84.9339,8.1453,0.9242,2496,0.2043,2.6284,79.5,field out,loss
G2025-0547,PA006573,1,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2464,0.24,11,B100,right,227,0.322,0.2788,0.224,0.6346,0.25,0.746,85,6.8,1.8,2530,6.22,0.1597,1.8423,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.6147,10.6215,5.3774,1762,-0.1566,3.0625,,field out,loss
G2025-0547,PA006573,2,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2464,0.24,11,B100,right,227,0.322,0.2788,0.224,0.6346,0.25,0.746,85,6.8,1.8,2530,6.22,0.1597,1.8423,changeup,,,called strike,82.6147,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,95.8605,-3.3595,15.1969,2296,-0.3178,2.3566,,field out,loss
G2025-0547,PA006573,3,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2464,0.24,11,B100,right,227,0.322,0.2788,0.224,0.6346,0.25,0.746,85,6.8,1.8,2530,6.22,0.1597,1.8423,four-seam fastball,changeup,,ball,95.8605,10.8605,10.3595,-13.6969,0.4775,-0.5143,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,swinging strike,84.6309,7.8775,1.5783,2379,0.5922,2.2146,,field out,loss
G2025-0547,PA006574,1,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2395,0.24,11,B100,right,227,0.322,0.3071,0.224,0.6065,0.25,0.746,85,6.8,1.8,2530,6.22,0.3801,2.209,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.5682,9.9151,5.7852,1779,-0.5675,2.2946,,field out,loss
G2025-0547,PA006574,2,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2395,0.24,11,B100,right,227,0.322,0.3071,0.224,0.6065,0.25,0.746,85,6.8,1.8,2530,6.22,0.3801,2.209,changeup,,,called strike,82.5682,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,79.881,8.3967,-5.357,2650,-0.446,2.9127,,field out,loss
G2025-0547,PA006574,3,2025-05-08,2025,regular season,MIL,STL,P200,left,30,5,2,0.238,0.2395,0.24,11,B100,right,227,0.322,0.3071,0.224,0.6065,0.25,0.746,85,6.8,1.8,2530,6.22,0.3801,2.209,curveball,changeup,,ball,79.881,-5.119,-1.3967,6.857,0.8261,-0.7037,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,foul,85.165,5.7718,0.7475,2577,0.8637,2.4476,,field out,loss
G2025-0547,PA006575,1,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2378,0.24,12,B100,right,227,0.322,0.305,0.224,0.6361,0.25,0.746,85,6.8,1.8,2530,6.22,0.3453,2.3774,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,83.34,9.4813,5.1941,1874,0.3811,2.6765,,field out,loss
G2025-0547,PA006575,2,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2378,0.24,12,B100,right,227,0.322,0.305,0.224,0.6361,0.25,0.746,85,6.8,1.8,2530,6.22,0.3453,2.3774,changeup,,,called strike,83.34,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,four-seam fastball,ball,95.8007,-3.0499,15.1506,2334,-0.7293,2.6986,,field out,loss
G2025-0547,PA006575,3,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2378,0.24,12,B100,right,227,0.322,0.305,0.224,0.6361,0.25,0.746,85,6.8,1.8,2530,6.22,0.3453,2.3774,four-seam fastball,changeup,,ball,95.8007,10.8007,10.0499,-13.6506,1.0746,-0.3212,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,foul,84.1,6.6377,1.7747,2473,0.2634,1.9984,,field out,loss
G2025-0547,PA006576,1,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2502,0.24,12,B100,right,227,0.322,0.3041,0.224,0.6024,0.25,0.746,85,6.8,1.8,2530,6.22,0.6971,2.3791,,,,,,0,0,0,0,0,0,0,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,changeup,called strike,82.1024,10.2101,4.1768,1803,-0.2733,2.8945,,field out,loss
G2025-0547,PA006576,2,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2502,0.24,12,B100,right,227,0.322,0.3041,0.224,0.6024,0.25,0.746,85,6.8,1.8,2530,6.22,0.6971,2.3791,changeup,,,called strike,82.1024,0,0,0,0,0,0,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,curveball,ball,79.8082,8.6405,-5.6346,2687,-0.5891,2.8991,,field out,loss
G2025-0547,PA006576,3,2025-05-08,2025,regular season,MIL,STL,P200,left,37,5,2,0.238,0.2502,0.24,12,B100,right,227,0.322,0.3041,0.224,0.6024,0.25,0.746,85,6.8,1.8,2530,6.22,0.6971,2.3791,curveball,changeup,,ball,79.8082,-5.1918,-1.6405,7.1346,1.2862,-0.52,1,1,1,8,bottom,-2,false,false,false,1.54,American Family Field,1,0.99,593,open,65,4,in,C4,0,standard,-0.005,slider,hit into play,86.1814,7.0518,1.6593,2584,0.3361,2.0895,81.8,field out,loss
G2025-0548,PA006577,1,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2386,0.24,13,B100,right,228,0.322,0.2829,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.1365,1.978,,,,,,0,0,0,0,0,0,0,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,changeup,called strike,82.2972,9.0207,4.9828,1877,0.6143,2.7076,,field out,win
G2025-0548,PA006577,2,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2386,0.24,13,B100,right,228,0.322,0.2829,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.1365,1.978,changeup,,,called strike,82.2972,0,0,0,0,0,0,1,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,four-seam fastball,ball,94.9151,-4.2606,15.2131,2413,0.1753,2.3069,,field out,win
G2025-0548,PA006577,3,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2386,0.24,13,B100,right,228,0.322,0.2829,0.224,0.624,0.25,0.746,85,6.8,1.8,2530,6.22,0.1365,1.978,four-seam fastball,changeup,,ball,94.9151,9.9151,11.2606,-13.7131,-0.0388,-0.3289,1,1,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,slider,foul,85.5245,7.8024,1.4597,2414,0.4809,2.5601,,field out,win
G2025-0548,PA006578,1,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2372,0.24,13,B100,right,228,0.322,0.281,0.224,0.6242,0.25,0.746,85,6.8,1.8,2530,6.22,0.6888,2.0848,,,,,,0,0,0,0,0,0,0,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,changeup,called strike,83.52,9.7662,4.3036,1840,-0.4999,2.3109,,field out,win
G2025-0548,PA006578,2,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2372,0.24,13,B100,right,228,0.322,0.281,0.224,0.6242,0.25,0.746,85,6.8,1.8,2530,6.22,0.6888,2.0848,changeup,,,called strike,83.52,0,0,0,0,0,0,1,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,curveball,ball,79.4928,8.1552,-5.9816,2703,-0.4225,3.2481,,field out,win
G2025-0548,PA006578,3,2025-06-09,2025,regular season,MIL,STL,P200,left,45,6,3,0.238,0.2372,0.24,13,B100,right,228,0.322,0.281,0.224,0.6242,0.25,0.746,85,6.8,1.8,2530,6.22,0.6888,2.0848,curveball,changeup,,ball,79.4928,-5.5072,-1.1552,7.4816,1.1113,-1.1633,1,1,2,9,top,-1,false,true,false,1.66,Busch Stadium,1.04,1.04,466,open,66,5,out,C1,0.01,standard,0.01,slider,hit into play,85.2465,6.7309,0.9917,2465,0.3852,1.7965,96.2,field out,win
